,rank,Track Name,Artist,views,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,season,season1,year,year1,week,Precipitation,GDP,Suicide,Unemployment,population,temperature_ave,hi_temp,low_temp,time,date
90,41位,Fuck You,CeeLo Green,0.4,0.69,0.8340000000000000,-5.79,0.0566,0.129,0.0,0.136,0.738,127.43,17年1月2週目,2017-01-02,2017年,2017,2週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,2,2
91,42位,Jaded,Aerosmith,0.36,0.517,0.89,-4.033,0.0539,0.005,1.47E-05,0.0824,0.632,118.009,17年1月2週目,2017-01-02,2017年,2017,2週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,2,2
92,43位,Just Hold On,Steve Aoki,0.32,0.647,0.932,-3.515,0.0824,0.00383,1.5E-06,0.0574,0.374,114.991,17年1月2週目,2017-01-02,2017年,2017,2週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,2,2
93,44位,フラレガイガール,Sayuri,0.28,0.586,0.625,-4.079,0.0488,0.0584,2.61E-06,0.328,0.382,145.97900000000000,17年1月2週目,2017-01-02,2017年,2017,2週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,2,2
94,45位,Candyland,Tobu,0.24,0.6860000000000000,0.848,-4.149,0.0386,0.043,0.00221,0.462,0.338,127.976,17年1月2週目,2017-01-02,2017年,2017,2週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,2,2
95,46位,What You Know,Two Door Cinema Club,0.2,0.556,0.763,-3.952,0.0413,0.000728,6.79E-06,0.071,0.8140000000000000,138.986,17年1月2週目,2017-01-02,2017年,2017,2週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,2,2
96,47位,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Taron Egerton,0.16,0.579,0.904,-4.45,0.15,0.00687,0.0,0.0649,0.713,175.31600000000000,17年1月2週目,2017-01-02,2017年,2017,2週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,2,2
97,48位,圭子の夢は夜ひらく,Keiko Fuji,0.12,0.317,0.345,-9.955,0.0562,0.645,0.0,0.192,0.322,76.794,17年1月2週目,2017-01-02,2017年,2017,2週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,2,2
98,49位,僕らのフロンティア,"Wake Up, Girls!",0.08,0.596,0.8760000000000000,-4.494,0.0655,0.00256,0.0,0.0373,0.748,138.054,17年1月2週目,2017-01-02,2017年,2017,2週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,2,2
99,50位,Jyn Erso & Hope Suite,Michael Giacchino,0.04,0.134,0.117,-17.025,0.0391,0.853,0.925,0.328,0.0355,71.9,17年1月2週目,2017-01-02,2017年,2017,2週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,2,2
100,1位,I Miss You,Grey,2.0,0.65,0.764,-5.2190000000000000,0.0939,0.368,0.0,0.12,0.7040000000000000,102.01,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
101,2位,Sex for Breakfast,Life of Dillon,1.96,0.852,0.601,-4.917,0.0299,0.145,0.0,0.104,0.537,94.99,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
102,3位,Issues,Julia Michaels,1.92,0.6830000000000000,0.4270000000000000,-6.827000000000000,0.0777,0.368,0.0,0.0604,0.426,113.634,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
103,4位,Another Day Of Sun,La La Land Cast,1.88,0.588,0.742,-6.7570000000000000,0.0528,0.0162,3.98E-06,0.653,0.8240000000000000,125.819,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
104,5位,Hard Liquor,SOHN,1.84,0.458,0.528,-8.253,0.0608,0.0533,0.0221,0.101,0.425,149.852,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
105,6位,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,1.8,0.483,0.121,-15.133,0.0349,0.91,0.0,0.0885,0.419,106.032,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
106,7位,Don't Leave,Snakehips,1.76,0.657,0.703,-3.402,0.0753,0.222,0.0,0.256,0.338,122.381,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
107,8位,Closer,Tore,1.72,0.677,0.518,-8.56,0.0289,0.463,0.0,0.0852,0.527,95.013,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
108,9位,Thinking 'Bout You,Dua Lipa,1.68,0.802,0.481,-5.1320000000000000,0.043,0.0856,0.0,0.152,0.468,90.973,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
109,10位,Waist Time,Diplo,1.64,0.7140000000000000,0.989,-1.73,0.195,0.0093,0.103,0.0476,0.6810000000000000,128.04,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
110,11位,鯨の唄,Mrs. GREEN APPLE,1.6,0.29,0.7710000000000000,-1.472,0.0369,0.007240000000000000,9.03E-05,0.354,0.344,163.958,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
111,12位,Shape of You,Ed Sheeran,1.56,0.825,0.652,-3.1830000000000000,0.0802,0.581,0.0,0.0931,0.931,95.977,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
112,13位,Calling On You,Lucas & Steve,1.52,0.733,0.804,-4.394,0.0514,0.134,7.62E-06,0.319,0.6970000000000000,123.935,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
113,14位,原宿いやほい,Kyary Pamyu Pamyu,1.48,0.662,0.975,-0.544,0.0318,0.063,0.0111,0.14800000000000000,0.8060000000000000,127.995,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
114,15位,Dangerous,The xx,1.44,0.774,0.7090000000000000,-6.166,0.0465,0.00224,0.00224,0.21,0.565,119.982,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
115,16位,一休さん,WEDNESDAY CAMPANELLA,1.4,0.807,0.835,-4.413,0.0654,0.163,0.0,0.241,0.754,117.019,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
116,17位,On My Way,Tiësto,1.36,0.629,0.764,-4.023,0.036000000000000000,0.00981,0.0,0.221,0.5770000000000000,123.972,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
117,18位,Life Goes On - KLYMVX Remix,Fergie,1.32,0.7040000000000000,0.866,-4.683,0.1,0.222,0.0,0.0488,0.35600000000000000,100.06,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
118,19位,FANTASY,Questy,1.28,0.685,0.981,-1.959,0.0424,0.00891,0.28,0.125,0.3720000000000000,133.975,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
119,20位,モノクロ,Flower,1.24,0.725,0.804,-5.535,0.0477,0.00536,1.74E-06,0.0805,0.452,100.988,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
120,21位,Paris,The Chainsmokers,1.2,0.6460000000000000,0.644,-6.763,0.031,0.0243,0.0,0.0888,0.251,99.999,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
121,22位,Migration,Bonobo,1.16,0.561,0.565,-12.374,0.0373,0.763,0.948,0.166,0.0392,122.072,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
122,23位,Outlier,Bonobo,1.12,0.693,0.59,-7.232,0.0464,0.23,0.8340000000000000,0.0685,0.237,117.006,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
123,24位,Livin' 4 Ya,MOTi,1.08,0.514,0.862,-6.329,0.156,0.0319,0.171,0.119,0.501,126.112,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
124,25位,Go Back Home,FKJ,1.04,0.784,0.593,-6.0780000000000000,0.0725,0.452,0.485,0.117,0.524,95.991,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
125,26位,そして・・生きなさい,Saori Yuki,1.0,0.411,0.329,-10.489,0.0318,0.953,0.0,0.16,0.35,119.866,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
126,27位,Squares of life,Piotr Miteska,0.96,0.27,0.0102,-22.34,0.0386,0.993,0.918,0.0919,0.06,71.967,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
127,28位,Magic City,Wahlstedt,0.92,0.757,0.867,-2.529,0.0362,0.0841,0.0992,0.125,0.499,125.962,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
128,29位,ルビーの指環,Akira Terao,0.88,0.562,0.386,-11.727,0.0326,0.695,4.16E-06,0.278,0.61,95.818,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
129,30位,Not Going Home,DVBBS,0.84,0.7490000000000000,0.747,-6.457000000000000,0.121,0.0938,1.17E-05,0.256,0.475,109.063,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
130,31位,Midnight (feat. HICARI),Anki,0.8,0.565,0.7660000000000000,-1.521,0.0293,0.598,0.0,0.0828,0.289,100.008,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
131,32位,Candyland,Tobu,0.76,0.6860000000000000,0.848,-4.149,0.0386,0.043,0.00221,0.462,0.338,127.976,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
132,33位,A Thousand Miles,Vanessa Carlton,0.72,0.488,0.833,-3.876,0.0387,0.273,0.0,0.192,0.257,94.841,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
133,34位,Make Me (Cry),Noah Cyrus,0.68,0.588,0.471,-7.287000000000000,0.0577,0.5920000000000000,0.00146,0.0733,0.209,152.881,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
134,35位,Dumplings,Pink Guy,0.64,0.87,0.64,-5.228,0.0511,0.00175,0.00403,0.0938,0.0634,128.007,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
135,36位,ログマロープ,Natsuko Nisshoku,0.6,0.637,0.902,-4.841,0.0415,0.119,0.000174,0.344,0.7440000000000000,126.923,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
136,37位,トライアングル・スター,SoLaMi♡SMILE,0.56,0.597,0.933,-0.937,0.132,0.289,0.000476,0.335,0.473,166.05200000000000,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
137,38位,Say Something Loving,The xx,0.52,0.627,0.721,-7.782,0.0304,0.29600000000000000,6.41E-05,0.231,0.383,130.08,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
138,39位,Stay Tune,Suchmos,0.48,0.6920000000000000,0.884,-7.794,0.0503,0.101,0.00108,0.182,0.575,122.997,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
139,40位,Alone,Alan Walker,0.44,0.6710000000000000,0.924,-3.239,0.0529,0.196,0.000214,0.12,0.17,97.012,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
140,41位,all these years,Kenichiro Nishihara,0.4,0.6510000000000000,0.795,-4.948,0.0423,0.0361,1.1E-05,0.108,0.638,96.011,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
141,42位,Move Your Body - Single Mix,Sia,0.36,0.664,0.883,-3.406,0.0353,0.00151,0.0926,0.07200000000000000,0.381,127.962,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
142,43位,#SorryNotSorry,BananaLemon,0.32,0.809,0.7860000000000000,-3.207,0.0428,0.0864,3.33E-06,0.126,0.328,99.981,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
143,44位,Mirage,DJ Okawari,0.28,0.611,0.728,-3.737,0.0248,0.0369,0.513,0.317,0.471,98.508,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
144,45位,Killing a Little Time,David Bowie,0.24,0.403,0.915,-5.909,0.0829,0.000213,0.0543,0.0654,0.4320000000000000,141.778,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
145,46位,Beautiful Now,Zedd,0.2,0.628,0.833,-4.126,0.0282,0.0079,1.48E-05,0.07400000000000000,0.56,128.003,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
146,47位,SSWB,D.A.N.,0.16,0.6630000000000000,0.631,-8.993,0.0397,0.0188,0.613,0.114,0.523,103.071,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
147,48位,"You're Gonna Go Far, Kid",The Offspring,0.12,0.55,0.918,-3.159,0.0682,0.00466,0.0,0.206,0.563,126.083,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
148,49位,灼熱スイッチ,雀が原中学卓球部,0.08,0.638,0.922,-3.987,0.0862,0.0266,0.0,0.0431,0.644,101.583,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
149,50位,なんでもないや - movie ver.,Mone Kamishiraishi,0.04,0.35700000000000000,0.161,-10.667,0.0388,0.971,1.4E-05,0.358,0.325,83.449,17年1月3週目,2017-01-03,2017年,2017,3週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,3,3
150,1位,Crazy Crazy (feat. Charli XCX & Kyary Pamyu Pamyu),Yasutaka Nakata,2.0,0.7020000000000000,0.826,-2.786,0.0447,0.0112,0.00015900000000000000,0.0758,0.942,125.071,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
151,2位,Moving On and Getting Over,John Mayer,1.96,0.848,0.465,-9.029,0.0524,0.5770000000000000,0.0543,0.101,0.621,94.02,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
152,3位,Fux with the Tux,Tuxedo,1.92,0.8810000000000000,0.659,-5.487,0.0976,0.197,2.19E-05,0.31,0.546,115.983,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
153,4位,I Give You Power,Arcade Fire,1.88,0.669,0.545,-9.232,0.106,0.0276,1.06E-05,0.261,0.317,95.605,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
154,5位,Go Back Home,FKJ,1.84,0.784,0.593,-6.0780000000000000,0.0725,0.452,0.485,0.117,0.524,95.991,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
155,6位,キセキ,Green Boys,1.8,0.655,0.703,-4.668,0.0269,0.132,0.0,0.25,0.475,89.988,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
156,7位,Reversed Note,80KIDZ,1.76,0.784,0.84,-5.32,0.0511,0.0038,0.588,0.0568,0.82,124.011,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
157,8位,All About Me,Syd,1.72,0.498,0.618,-9.335,0.165,0.162,0.00159,0.0819,0.6810000000000000,178.637,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
158,9位,Claudia,"She, in the haze",1.68,0.471,0.971,-6.815,0.0509,4.65E-05,0.105,0.172,0.418,127.989,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
159,10位,Hot Thoughts,Spoon,1.64,0.68,0.9,-3.629,0.0303,0.0463,0.149,0.645,0.489,108.986,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
160,11位,かなしみ,Charan-Po-Rantan,1.6,0.244,0.77,-3.952,0.0576,0.0971,1.73E-06,0.14,0.374,80.087,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
161,12位,Make War,From First To Last,1.56,0.446,0.915,-4.232,0.0416,3.02E-05,0.0,0.481,0.28,174.065,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
162,13位,Shape of You,Ed Sheeran,1.52,0.825,0.652,-3.1830000000000000,0.0802,0.581,0.0,0.0931,0.931,95.977,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
163,14位,On My Way,Tiësto,1.48,0.629,0.764,-4.023,0.036000000000000000,0.00981,0.0,0.221,0.5770000000000000,123.972,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
164,15位,Wait,NoMBe,1.44,0.769,0.465,-7.765,0.0634,0.197,0.0181,0.155,0.185,98.011,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
165,16位,Miracle,illion,1.4,0.211,0.366,-7.968,0.0311,0.87,3.69E-06,0.342,0.0711,172.516,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
166,17位,Livin' 4 Ya,MOTi,1.36,0.514,0.862,-6.329,0.156,0.0319,0.171,0.119,0.501,126.112,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
167,18位,Land of the Free,Joey Bada$$,1.32,0.7090000000000000,0.6460000000000000,-5.912000000000000,0.3670000000000000,0.436,0.0,0.12,0.136,95.08,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
168,19位,A.G.I.T.,Suchmos,1.28,0.4320000000000000,0.905,-4.2360000000000000,0.0576,0.00135,0.000192,0.326,0.336,114.346,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
169,20位,Be Somebody,Alex Mills,1.24,0.7,0.843,-5.019,0.0446,0.166,0.000696,0.0768,0.508,124.967,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
170,21位,トライアングル・スター,SoLaMi♡SMILE,1.2,0.597,0.933,-0.937,0.132,0.289,0.000476,0.335,0.473,166.05200000000000,17年1月4週目,2017-01-04,2017年,2017,4週目,73.0510204081633,0.4,1815.0,3.0,126822.0,4.357142857142860,14.5102040816327,-4.12448979591837,4,4
